"label","text","label_text"
1,"RT @ChrisMacDen: RT @matttbastardrt @amrup Hillary Clinton in Africa to denounce rape as a tool of war. http://tinyurl.com/ngcltg #p2 #fem2","political"
1,"#inaug09 Soros: Obama Improves Openness: A fine bit of stenography from the always compliant Associated .. http://bit.ly/pWSOo","political"
0,"bama GodsModernDayMartyr added 2 blog posts: GodsModernDayMartyr added 2 blog posts The Barack Oba.. http://bit.ly/65QOEX #usa","non-political"
1,"RT Ed Chen yet another Obama left wing radical/America hating appointee http://is.gd/4GnkV #tcot #tlot #sgp #orca (via @exposeliberals) rope","political"
1,"RT @Tymlee: China steps up as climate change leader http://bit.ly/g6zoX // Obama, Harper, now is the time to act or be left in the dust.","political"
0,"Cain: Twitter is 'a phenomenal way of communicating:' http://ow.ly/iRVL --Share this: http://bit.ly/K6dAX http.. http://u.mavrev.com/xjvh","non-political"
1,"RT @NCOC ""President Obama said 'yes we can'. I'm here to say 'yes we will'. Someday we will look back and say 'yes we did'."" [ yea, (contâ€¦","political"
1,"[NEWS] Local NAACP Says President Obama's Speech Should Be Mandatory for Schoolkids http://bit.ly/Pjnwc","political"
1,"@ezraklein @wonkroom why didn't Reid just go with the Baucus bill in the first place? Seems we'd be where we are now, but a month earlier...","political"
1,"I am examining with bemusement and genuine wonder the official Facebook page for Sarah Palin: http://www.facebook.com/sarahpalin","political"
1,"Obama doesn't support malpractice cap. Love it or Hate it? Leave your comments.: President Barack Obama was met .. http://bit.ly/Qhxjx","political"
1,"RT @profblmkelley: @elonjames No matter what Obama does, in the end, he will still be a black man, that crowd, doesn't like black people.","political"
1,"Calling North Korea's Hand http://tr.im/phQM #NK #JFK #obama","political"
1,"A good sign of the blogs' powerlessness: They had to call Bill Clinton for help. #hcr #p2","political"
1,"Who the hell goes hiking in Iraq/Iran? It's like waking up and saying, ""Gee, a stroll through the mountains of Pakistan sounds fantastic!""","political"
1,"#tcot #eyeblast New Welfare Handout Horribly Mishandled - Stimulus money given to welfare recipients used to buy be... http://ow.ly/15L27T","political"
1,"Forecast by NY Times: Communications industry expected to be 3rd fastest growing economy: http://is.gd/22WJx","political"
1,"yayurl.com/games No. 3 Republican to back Sotomayor for high court (AP) : AP - The Senate's No.. http://bit.ly/BVB5u","political"
1,"RT @AMERICAblogGay: The Advocate learns that there still is no strategy for DADT repeal: This is disturbing. As we've been noting, the . ...","political"
1,"@USACBI boycott Canada USA IRAQ IRAN and the whole world dear ... #israel","political"
1,"Local business owners give packs of $2 to emp's to spend in their communities--a local ""stimulus"" --fascinating! http://PeoplesStimulus.org","political"
0,"lking to my big brudder; comes home from afghanistan for 2 weeks on nov 10th-ish!","non-political"
0," @RealTalibKweli u think u gangsta then read the MJ cover Source story @ImmortalTech setting up orphanage in Afghanistan. U aint gangsta","non-political"
1,"In for Michael Byars on Morning Edition...point me to the coffee. Nobel Announcements and the debate over Afghanistan on the air.","political"
1,"Do you have one of the 12 certifications and licenses that will be needed in the Green Economy? http://bit.ly/dBcJW","political"
0," 5 direttive della Cina per la green economy e contro il cambiamento climatico: Il progetto di risoluzione sul.. http://bit.ly/IABej","non-political"
1,"7 Lucrative Jobs from Obama's Stimulus Plan -Submit your updated resume for related jobs at TAG44 site http://tinyurlfor.me/967/ #recession","political"
1,"RT @drkent: RT @HCR_Now: Bad economy creates spike in gun permits requests: http://bit.ly/kJscr","political"
1,"MoD to cut jobs to fund war in Afghanistan - PersonnelToday.com http://bit.ly/5Lsz3B","political"
1,"RT @huffingtonpost Obama Authorizes 13,000 More Troops For Afghanistan War http://retwt.me/SfDR","political"
1,"MONEY: Federal stimulus helps buy food in Michigan: federal stimulus program has boosted spending on food in Michig... http://bit.ly/8Jacl2","political"
1,"RT @MadamaAmbi: â†’""Afghanistan: Will Obama Listen to the Women?"" ( http://bit.ly/dU2oh ) Pls Sign Letter.","political"
1,"Biden Says His Trip Proves Iraq Remains Priority: New York Times | Mr. Biden, who has taken on the new role.. http://tinyurl.com/lufsgj","political"
0,"ux de pouvoir autour de lâ€™Afghanistan: Huit ans aprÃ¨s la chute du rÃ©gime taliban, la gÃ©opolitique du pays sâ€™es.. http://bit.ly/11eX3s","non-political"
1,"International Security Assistance Force service member killed in eastern Afghanistan http://tinyurl.com/n6hdln","political"
1,"RT @nytimesmusic: http://bit.ly/QYvQb effective marketing from @metopera to bring art to the masses in a hostile economy.","political"
1,"Sucks that the banks will cash in on millions of citzens dreams tho. That's a bailout and a resale for banks to a boot-out for 6.5 mil fams","political"
1,"RT @myUsearch: Iraq to offer 10,000 scholarships to iraqi students over the next 5 years: http://bit.ly/jr9LM","political"
1,"RT nytimes 4 U.S. Troops Killed in Afghanistan http://bit.ly/vdbaK [stuff we don't hear enough about!]","political"
1,"Japanese cars = for reliability, Korea = for economy, European = for speed and luxury, where does this leave the American cars???","political"
1,"Mourners honour Que. soldier killed in Afghanistan http://bit.ly/17gdfm","political"
1,"I don't want to wait until the economy is better and we're comfortable-we made that mistake before. Mayor Jackson on Sustainable Cleveland","political"
1,"RT @dtapscott: The power of Twitter. I tweet about what's wrong with UK Digital Economy bill. MP @Tom_Watson tweets back that the UK g ...","political"
1,"RT @WOTN: Blogging 'Tikrit, Iraq: Assassin Captured' http://bit.ly/2BCSMh","political"
1,"Stimulus Funds Rev Up Lab Project in La Jolla (Architectural Record)|A new National Oceanic and Atmospheric .. http://oohja.com/x1Vy5","political"
1,"Resource Centre: She- Economy Series: How Women Process Marketing Info, Faridah Hameed, Wowexpe.. http://bit.ly/6gjwuH","political"
1,"Counterinsurgency, Airstrikes and Incoherence in Afghanistan and related posts @ (http://cli.gs/eerPB)","political"
0,"ngapore shares open higher http://bit.ly/CbJdZ #forexnews #forex #singapore #economy","non-political"
1,"RT @Iranpr The Iran Regime Coup Govt mis-manages the economy is in a death spiral w/in 6 months it will collapse #iranelection }} agreed!","political"
1,"@godismysource I know,I Just got to keep remind myself about the bills and the bad economy.i just got 2 hang in the until better comes along","political"
1,"RT @Heritage: new op-ed: Sotomayor and the Sordid Business of Race http://tr.im/sJAq #tcot","political"
1,"RT @AndreaGoldman @LeahThayer: Stimulus bill's ""Buy American"" provision delays some construction projects. http://cli.gs/qPHYvr","political"
1,"POTUS on Afghanistan Strategy: ""My dithering is nearly over. I will announce my decision soon on yet another nationally televised address.""","political"
1,"RT @NatGeoChannel: Days after 9/11, CIA agents go to Afghanistan w/ a mission to hunt down al Qaeda & Osama bin Laden. http://ow.ly/smyp","political"
1,"RT @cnnbrk Suicide bombing in Iraq kills at least 67 near Kirkuk, deadliest attack in Iraq this year http://bit.ly/mWuSo","political"
1,"RT @WayneMarr: [Post]If you believe the Keynesian argument for stimulus, you MUST READ THIS http://tinyurl.com/q9j2xv","political"
1,"@FreshFiction I think zombies in fiction are symbolic for wanting to revive a dead economy. Especially the flesh-eating ones. ==:-0","political"
1,"Stimulus has yet to really boost GDP http://bit.ly/11XWy2","political"
1,"GrafTech Reports Third Quarter 2009 Results: While the global economy remains fragile, we continue to expect an.. http://bit.ly/215e1y","political"
1,"my homeboy is talkn about the economy with him, i guess they r coming up with solutions (?) wtf","political"
1,"amazed at the apathy over the Iraq non inquiry and should not be surprised everyone is up in arms over the bank charge fiasco instead.","political"
1,"Stimulus money for weatherization goes unspent http://bit.ly/17jQNK","political"
1,"@JDogRyder dollar is at an all time low your president want stop printing money. Stimulus want go to TX and La oil fields EPA want allow.","political"
0,"ur 2009 Fantasy Football Stimulus Package: http://bit.ly/iGuv8 #NFL","non-political"
1,"ND hatchery getting stimulus money for pond liners: By BLAKE NICHOLSON AP WRITER BISMARCK, N.. http://bit.ly/Dz3u0 http://bit.ly/7D928","political"
1,"celeb.worldnewsww.nl Japan's new FM hints at more aid for Afghanistan - AFP: Los Angeles Tim.. http://bit.ly/13nz7W","political"
0,"xy Bailout Progams - Monthly Lingerie to Give Away One Million ... http://bit.ly/mgwzm","non-political"
1,"RT @hashmarket: RT @marialavis Vive la resistance! :) @RyanIsHungry ""All over the country, the underground fruit economy is growing."" ht ...","political"
1,"For Obama, A Pivotal Moment in Afghanistan - Washington Post http://trcb.us/4HZr","political"
1,"He's right to focus on jobs and Ohio's sinking economy, but he needs to establish bona fides w/ pro-gun right in Ohio.","political"
1,"Denver Post. Stimulus as only created 1,000 jobs in Colorado costing billions http://www.denverpost.com/ci_12975374","political"
1,"WSJ: What depression? http://ow.ly/nyWi #economy #stocks #markets #depression","political"
1,"RT @IanNathan: Energy Compass examines Iraq's Rumaila field, BP-CNPC project economics and logistics: http://bit.ly/1r6Y4D","political"
1,"RT @playjt: ROUBINI releases a statement clarifying his outlook for the U.S. Economy VIEWS REMAIN UNCHANGED) http://bit.ly/GbZaa","political"
1,"Good sign for the economy and #horseracing? #Keeneland Nov. Sale was down but only 6.5% on avg. vs. last year.","political"
1,"8th Anniversary of War in Afghanistan - WCAX http://bit.ly/Pz8T2","political"
1,"RT @WSJ Fed Upgrades View of Economy http://twa.lk/geTfb","political"
0,"tp://glossolal.com/Albanian Display : ttet bombÃ« katÃ«r ushtarÃ« amerikanÃ« nÃ« Afghanistan NjÃ« patrullÃ« e NATO-s nÃ« pjesÃ«n jugore t","non-political"
1,"Reading the story of Marine Cpl. Jason Dunham, who died in Iraq saving his buddies, and the ship named after him, http://tinyurl.com/nom9m9","political"
0,"eakingflunews.com 51 US soldiers in Iraq diagnosed with swine flu - The Associated Press: E.. http://bit.ly/18ocT7","non-political"
1,"US to give $2.3 bn in stimulus for clean energy - The US will give up to $2.3 billion in tax credits to green manuf... http://ow.ly/15KXJq","political"
1,"How is todays economy affecting everyones internet sales ... http://bit.ly/1JgmTL","political"
1,"Degrees 'rely on private pupils': University courses important to the economy rely on private schools for.. http://bit.ly/Ba4Yn #news","political"
1,"The Democrat stimulus plan is a mechanism whose goal is the destruction of the traditional American way of life. Nancy Cappock","political"
1,"Afghanistan - rocket attack - Government compound under attack http://bit.ly/uzAb6","political"
1,"RT @tweetminster: Clegg ""when our troops were massing on the borders of Iraq the conservatives cheered from the sidelines but we said no""","political"
1,"@MarkBolin I was nervous just knowing my dh landed in Iraq then took off a few mins. later. I know it is tough.","political"
1,"RT @1D4TW: UN's Kai Eide has been lecturing Karzai, as if Eide were the Colonial Governor of #Afghanistan (http://bit.ly/3T3rQP)","political"
1,"RT @bbcbreaking: A helicopter has crashed at the main Kandahar air base in southern Afghanistan, killing 16 civilians on board, o.. http ...","political"
1,"Just Say NO to HR3962 Takeover of 18% of Economy http://bit.ly/2aE3lq @NancyPelosi @markwarner @kendrickbmeek @NBCNews","political"
1,"Telegraph: Dare to resist this new era of intervention : In 1971, Professor Klaus Schwab wr.. http://bit.ly/8lim2J #economy","political"
1,"Todays Top News... During marathon review of Afghanistan strategy, Obama held out for faster troop surge: President... http://bit.ly/7alrlC","political"
1,"Asian markets gain as G20 commits to maintain economic stimulus; Euro in Range, Pound eases: FXstreet.com (Barce.. http://bit.ly/106SRD","political"
1,"Time flies: 8 years gone by since 9/11, and the Western allies are chasing Taliban in Afghanistan instead of Al Quada in Pakistan","political"
1,"DJIBOUTI: Investing in the knowledge economy of Djibouti - Modern Ghana: DJIBOUTI: Investing in the knowledge econo... http://bit.ly/7icGm6","political"
1,"No quick end to China's fiscal stimulus- researcher: China will stick to its loose fiscal policy for at least th.. http://bit.ly/ioIVe","political"
1,"$38 Billion in overdraft fees, and they still want a bailout - http://bit.ly/zgLX9","political"
0,"S Outlines Path to Profit (source: Wall Street Journal): UBS Chief Executive Oswald GrÃ¼.. http://bit.ly/3ur3u6 #economy #stocks","non-political"
1,"Photo: Get yourself a Recession iPhone Case! Itâ€™s been a tough economy for a while now, so why not buy a... http://tumblr.com/xlc32bepv","political"
1,"Another day full of proposals & quotes. The economy may be bad, but we're busy.","political"
1,"Why can't Afghanistan simply be Obama's Afghanistan and not his Vietnam? He didn't start it or campaign on a secret plan to end it.","political"
1,"RT @MelissaTweets: RT @JonHenke: Sotomayor just said the Constitution says we have to ""provide equal opportunity"". Where does it say that?","political"
1,"Bad economy strikes again. I've driven Saturn cars for 12 years. Local dealership closes its doors forever on Tuesday. :(","political"
1,"RT @JeffAtwater ""I, however, place economy among the most important virtues, and public debt as the greatests of the dangers to be feare...","political"
