"","label","text","label_text"
"3757",0,"eezaAshley I dunno english breakfast... Come over let's eat togeva... Then go out like sumwhere wiv trees lmao dnt ask y...","non-political"
"3758",0,"od morning @number1producer or good night, or ""good havent slept yet"", which translate to just good day. lol. :)","non-political"
"3759",0,"osaurakapps vamo ajudar ae http://sitemeu.net/No4Xa8 valeu mano qhipv","non-political"
"3760",0,"e best way to get 100 followers faster is using http://snipurl.com/sg0r1 .","non-political"
"3761",0,"mblaGlomstein you know me ;)","non-political"
"3762",0,"#############################################################################################################################################################################################################################################################","non-political"
"3763",0,"izzRocks Lola from the cover Lola with Busted","non-political"
"3765",0," @vcaremkt: @pannitap U R Amazing 555+ / Cash or Finance ... < wait for me i'll hav to teach 100 more years lolz","non-political"
"3766",0,"oleykane I really liked it, first time I've seen it.","non-political"
"3767",0,"ta haciendo frio en monterrey.......i need winter shopping!!!","non-political"
"3768",0,"nicolax Haha, yeah, work is one thing I am NOT looking forward to! Glad it's good :)","non-political"
"3769",0," @RCarpintier: Lanetro y Soitu. Â¿Un adios prematuro? http://bit.ly/kUrsW malos tiempos para 2 clasicos del Internet espaÃ±ol, que pena","non-political"
"3770",0,"t skool u go to? RT @YungNik: Driving to school...ugh how I dread waking up at 7!!","non-political"
"3772",0,"This afternoon I'm going to watch the Michael Jackson film. This is it.","non-political"
"3773",0,"cherry http://flic.kr/p/7cKKSa","non-political"
"3775",0,"alamanshi Thank you very much.","non-political"
"3776",0,"guess we can do it one more time...","non-political"
"3777",0," @@morcaw: gua penasaran deh beneran","non-political"
"3778",0,"arlicbug rofl. i'd never be angry at YOU! you're no @TimKring. no one is.","non-political"
"3780",0,"em RT @Editoranovitas Eu ainda quero entender esse Ã­mÃ£poderoso dolixo e da cultura inÃºtil.","non-political"
"3781",0,"u cannot trust God too much, nor trust yourself too little. Spurgeon","non-political"
"3783",0,"inelleMatlock wutchu doin rt now neway?? Lol","non-political"
"3784",0,"ay im going nitey nite... Watch over me as I lay & rest my eyes & dream Aaron.. Love you.. night tworld!","non-political"
"3785",0,"ICK shot out to my soldiers @MpPain @prpeddles @kdfbaby!!!","non-political"
"3787",0,"feel so energetic today! hehe","non-political"
"3788",0,"think it would be tricky to be less amused. After half an hour of waiting at the bus stop, and two buses just driving past, we gave up.","non-political"
"3789",0,"t here early wig my g @facemoney1","non-political"
"3792",0,"des and dudettes. Please go check out the new layout on my friends blog http://bit.ly/jAfXE Lemme know if you like it or not =D","non-political"
"3793",0,"T Health is Hiring: Midwife - RN L 1 (Caneberra, AUS) http://bit.ly/11RwS0 #Jobs #TweetMyJOBS","non-political"
"3794",0,"ans emerge for NYC's first co-housing community, More than half of Manhattanites live alone ... and more: 1. Archit... http://bit.ly/zpVXZ","non-political"
"3795",0,"areKnuckleDawg you gone walkabout??","non-political"
"3798",1,"The speaker has spoken! RT @newtgingrich: Helpful: use the Twitter hashtag #votefraud if you see any irregularity today at the polls #tcot","political"
"3799",0," @mktmag: RT @neokain: à¸­à¸¢à¸²à¸à¸‚à¸²à¸¢ MacBook à¹€à¸­à¸²à¸•à¸±à¸‡à¸„à¹Œà¹„à¸›à¸‹à¸·à¹‰à¸­ ThinkPad<à¸—à¸³à¹„à¸¡à¸­à¹ˆà¸° ~ why?","non-political"
"3800",0,"n, I love and hate the heating system at work. It's beautiful when you just walked in from the cold. It's awful when you're here for 8 hrs","non-political"
"3801",0,"want saturday to be here","non-political"
"3802",0,"ing to watch Jools Holland being filmed tonight! Jay-Z, Foo Fighters and Sting...","non-political"
"3803",0,"believe @acluxton & @bcluxton are RT @johntmeyer: I need to know if you're a @NHL fan & any others on Twitter who have favorite @NHL team?","non-political"
"3804",0,"ridakahlo1 Thank you! Very sweet! I'm getting by with a half a tuna sammie. It's not the same, but it will do.","non-political"
"3805",0," @Spotify: Robbie Williamsâ€™ new album to debut exclusively on Spotify in the UK http://bit.ly/ZKneZ","non-political"
"3806",0,"nima is the mood today","non-political"
"3807",0,"ruthtuesday I. CANNOT. STAND. THE. WORD. PURCHASE. Or collection. I can't explain this but either of those words make my blood boil","non-political"
"3808",0,"ccuracy is theleast significant part of drawing.but you have to learn how to draw accurately before youcan do anything else"" milton glaser","non-political"
"3809",0,"subscribed to AutolineDetroit's channel on YouTube http://bit.ly/SjOmV via http://retweet.com","non-political"
"3810",0,"ke up with a major kink in my neck... is there an app for that?","non-political"
"3811",0,"eroms Sprint Enters The Netbook Game With Dell Mini 10: Â via:Â HotHardware.. http://bit.ly/3X741u #wjtglobal","non-political"
"3812",0," @scrabysys: Chi scarica musica da Internet compra piÃ¹ dischi http://ff.im/-aV5Hb","non-political"
"3813",0,"n't understand why @MrPhantasyEnt can't accept how much of a old monkey he is today I mean really C'Mon Son :-)","non-political"
"3814",0," @faithclubdotnet: #GOD #JESUS 1Cor12:9 One & the same Spirit gives faith to one person,while to another person he gives the power to heal","non-political"
"3815",0,"estined_2be were you on the call?","non-political"
"3816",0,"OGUMAK ã‚‚ã†1åŒ¹ã®é­šã¯ï½¤ã‚¦ãƒŸã‚¿ãƒŠã‚´ã ã‚ˆï½ž","non-political"
"3817",0,"wkwkwk,,,dah loakin aj dah,,lumayan buat jajan,,haha RT @Ichenluphicho: waah part nye aje dikasihin jg kagak ada yg sudi nerima awkawkawk","non-political"
"3818",0,"w #Africa #news Egypt hosts next China-Africa Summit: Chinese officials.. http://bit.ly/9qEYG on #African #society","non-political"
"3819",0,"ANIdotCOM lmao I am not cuff master flex shut up. You work today?","non-political"
"3820",0," @Radio_Nanduti: Despiden a Conductora de TelevisiÃ³n por poseer un Sex Shop http://bit.ly/3l2Q53 | #Hipocresia #puritanismo","non-political"
"3821",0,"oto gallery, Part II: Rutgers at UConn http://bit.ly/3ERQvt","non-political"
"3822",0,"mangat nduk! RT @silvafauziah: baru nyampe kos dan harus segera nyiapin tugas+modul besok (gym) http://plurk.com/p/2hu6v5","non-political"
"3823",0,"TL help out... RT @Pastecrafts: Needles 4 Newborns is up and running! Come knit for the newborns! http://bit.ly/MZixQ (via @MomsMix)","non-political"
"3824",0,"RINArockstarr Love it!!! ""That's MY Attitude!"" F*#! what ya heard!!! Can't wait 2 be w/ u IN MIAMI BITCH!!!!","non-political"
"3825",0," @sullivanbc: @seacoastcrepes if you can get through the red tape, we'd love to have you in #portsmouthnh {I second that! Good luck!}","non-political"
"3826",0,"anniiMinogue R these shoes ur showing us yours? or r they just for u to wear on the show cos they are all far too gorgeous for words!!","non-political"
"3827",0,"ace your palms onto mine's, tell me how you feel and I'll be yours to keep. @XueErocks","non-political"
"3828",0,"mart-DSL: LÃ¶sung fÃ¼r die #Breitband-Unterversorgung im Landkreis GÃ¼nzburg (BY)? http://tr.im/DXFb","non-political"
"3829",0," @RevRunWisdom Stop trying 2 b like everyone else, When ur some1 who's different, fly, dope & unusual, EVERYBODY will try to be like you!","non-political"
"3830",0,"tta love old school tv in the morning. man saved by the bell is cheeeeesy","non-political"
"3832",0,"gotta run, I have to go vote for a gambling casino in Ohio!","non-political"
"3833",0,"rds like violence, break the silence. Come crashing in, into my little world. Painful to me, pierce right through me... <3 DM","non-political"
"3835",0," @radiozero977:estÃ¡ disponble el Podcast de Desde Zero en www.radiozero.cl//recomiendo la repasada que le pega A J Holt a su colega G Vial","non-political"
"3836",0,"x to @lilseera utk report nya .wlaupun mati lmpu ,untg ad twit =D","non-political"
"3837",0,"imsical wooden dog and horse breed ornaments same styles as my new puzzles. Starting at 9.99, PLUS the FB discount of 10%, coupon #C0209L.","non-political"
"3838",0,"w, this is what a fall day should look and feel like!","non-political"
"3840",0,"yingheartache my arrival seems to have that effect on people","non-political"
"3841",1,"RT @JTANews IDF general: Hamas rockets can reach Tel Aviv http://bit.ly/20WRuc","political"
"3843",0,"y the hell is the bank so busy on a tuesday morning....strange","non-political"
"3844",0," @crystalclark24: support local artists and independent thought","non-political"
"3845",0,"hatleeburton I still have my 97-8 ISIC card - only thing close to photo ID I have other than passport.","non-political"
"3846",0,"u may feel as if you are being bounced around today by force... More for Sagittarius http://bit.ly/79sZN","non-political"
"3847",0,"y Stories are an Effective Communication Tool for Your Blog: As I write this it is the first Tuesday morning of a ... http://bit.ly/10VFgc","non-political"
"3848",0,"om the positions of the elements in the periodic table predict whichmember of the following pair w: From the .. http://bit.ly/4ixXdY","non-political"
"3849",0,"christiner: awh! I wouldve stayed up with you fool!","non-political"
"3850",0,"need 10 CL pva's ASAP will pay for quality and service by seeker28 http://bit.ly/1Y3M3E","non-political"
"3851",0,"w to know if wealth is in your future http://tinyurl.com/ll2jjt","non-political"
"3852",0,"ck to work!","non-political"
"3853",0," @louiegiglio God wants worshipers before workers; indeed the only acceptable workers are those who have learned the lost art of worship.","non-political"
"3854",0,"attraines @markpack you get 20SMS at signup&purchase credit packs as needed 25cents@ or get SMS by email free http://tinyurl.com/yh4flrv","non-political"
"3855",0,"ick the web link aftr you visit my profile... @incomestream @HostingNinja @pneuenswander @zhubbard","non-political"
"3856",0," @ZnaTrainer: A proud man is seldom a grateful man, for he never thinks he gets as much as he deserves. Henry Ward Beecher","non-political"
"3857",0,"st had breakfast: the hotel only serves eggs: scrambled or fried. I wonder what they give customers allergic to eggs?","non-political"
"3859",0,"nished ""Devil in the White City"", and now on to ""Wicked"".","non-political"
"3861",0,"al Madrid star Ronaldo to join forces with Joe Jackson - Tribalfootball.com http://bit.ly/1j0Ack #mj","non-political"
"3862",0,"rdopeflow i went to the strip club last night had a wonderful time lol.","non-political"
"3863",0,"StewDevotee @Just_Christy did u guys see my bs blog people didn't get the memo up to I am bs'ing and got nasty comments which I deleted","non-political"
"3864",0,"ugarRecruits.E34.Michelle.McLaren.and.Lyndsay.Me adows.XXX. Rapidshare Video http://bit.ly/2Ywl0Q","non-political"
"3865",0,"icheleKnight ...thank you Madam.","non-political"
"3866",0,"sicRadar Daily: albums of the decade, heavy metal design, Sonic Fabric http://bit.ly/4BUStH","non-political"
"3867",0,"od Morning....im studing, cuz i have to Â¬Â¬","non-political"
"3868",0," @billboardglenn: Paper Sheds New Light On Music Listening Habits http://bit.ly/Iodqq","non-political"
"3869",0,"astysurprise LMAO. Why yes... I guess that could be an appropriate assumption. ;)","non-political"
"3870",0," @PROMISEMUSIC good morning friends! i'm feeling especially blessed today....God has some great things in store for all us! RECEIVE IT!!","non-political"
"3871",0,"tudio83_Mag Oneday I'll wake up and put ppl to sleep ;)","non-political"
"3872",0,"ens drinks r made by the devil","non-political"
"3873",0,"rst day of work over!! People were nice, got sucked into shelving and had to be told my shift was over which was nice.","non-political"
"3874",0," @morazen: RT @ezulian: meu deus que lindo gif http://img62.imageshack.us/img62/4065/abe112566f4fdfabbdd45b3.gif","non-political"
"3875",0,"marti9 dont worry, i voted saturday. the kids forget about the gifts NC gives us...","non-political"
"3876",0," @CrossLifeVero: The will of God for the believer is never guilt-motivated but God motivated.... Christ at work in you the hope of Glory.","non-political"
"3877",0," @DjMIX1981: @BCK_DETROIT #topsneakercompanies NIKE SUPRA ADIDAS","non-political"
"3878",0,"posted 12 photos on Facebook in the album ""Just Fun"" http://bit.ly/2uqBgz","non-political"
"3879",0,"st got done getting ready for school. waiting for boots to finsih. i swear he take the longest","non-political"
"3880",0,"n has officially gotten the hang of twitter RT @soulonice6 @iAmKingPhil513 the closest I came to criticizing AI: http://bit.ly/1Ed9vp","non-political"
"3881",0,"y is my Dad calling everyone he knows and bragging about being diagnosed with COPD? I wonder if he realizes that it's NOT a GOOD thing?","non-political"
"3882",0,"m leaving work early 2day...I have waaaaay to much school work 2 do and an exam 2maro...sighs","non-political"
"3886",0,"@jayewatts RT @iamPaulGipson: I cant think of ONE reason why i would want to work for Diddy let alone anybody else..**esp. since its fake*","non-political"
"3887",0," my god I'm the dumbest person ever.","non-political"
"3889",0,"nths later+it still makes me smile 2remember when my Mom called my pink blackberry a raspberry! I think she did so on purpose which rocks!","non-political"
"3891",0,"EALKEVISH you want workout motivation?...let me work out with you.","non-political"
"3892",0,"ppy birthday to @MandyHubbard! Hope it's a great one. :)","non-political"
"3893",0,"ar drivers, If you already can't drive for shit, a cell phone held to your head isn't going to help things..put it down and drive! Idiots.","non-political"
"3894",0,"Žã‚ã®å–‹ã‚Šå£°ãŒå¥½ããªäºº å‡ºæ¥ã‚Œã°RTã®ä¸Šã€æŒ™æ‰‹é¡˜ã„ã¾ã™ [ http://twitter.com/sh401b/status/5394633394 ]","non-political"
"3895",0," you love to tan? Here at http://www.darqueimmersion.... you can get unlimited tanning for the month for only $29","non-political"
"3897",0,"G Joe Bullard plays 15 Michael Jackson songs every day. back to back. we get it, you're a fan. at least play 3 every hour. RT","non-political"
"3898",0," following @jnack and you should too ( If you are involved in the creative aspects of digital design)","non-political"
"3899",0,"hnson & Johnson to make deep cuts in workforce http://bit.ly/xJYNC","non-political"
"3900",0,"wn with the sadness - Wish I hadn't forgotten headphones at home today. Think it's time I get a pair to stay in the 'pack at all times.","non-political"
"3901",0,"C. State still looks for answers - WRALSportsFan.com http://bit.ly/37DJlo","non-political"
"3903",0,"'s a long one people...a recap of Voodoo weekend. I hope you enjoy...http://bit.ly/1vGxWG","non-political"
"3904",0,"huga_Ann_Spyce I love your new icon!! I totally wanted to do a similar style for my birthday. I love bangs <3","non-political"
"3905",0," @tishyb: RT @LaneCasteix Ford's Near $1 Billion Q3 Profit Due to Social Media? http://bit.ly/3E3ACm #yam","non-political"
